user_id,retweeted_user_id,weight
1127187109490642946,1435233599243137039,1
1127187109490642946,1063735586,1
1127187109490642946,1214805636279611393,1
1127187109490642946,148997565,1
1127187109490642946,1314258316747571203,1
1127187109490642946,967871677399994368,1
1127187109490642946,1319916075476262914,1
1127187109490642946,1318226591147839489,1
1127187109490642946,1430404811262939139,1
1127187109490642946,1360580268030103556,1
1127187109490642946,1359796402394714112,1
1127187109490642946,1272451027892125696,1
1127187109490642946,40628438,1
1127187109490642946,1370641074524405761,1
1127187109490642946,2212920977,1
1127187109490642946,1378008150926884868,1
1127187109490642946,1228048095738580993,1
1127187109490642946,1207023339526594562,1
1127187109490642946,1270540287786565632,1
1127187109490642946,1344273901925380102,1
1127187109490642946,1225431487253753857,1
1127187109490642946,802576128393285632,1
1127187109490642946,904371647083372544,1
1127187109490642946,1497462582910795779,1
1127187109490642946,1252648583721095168,1
1127187109490642946,1441851130842021892,1
1127187109490642946,1435298788449689607,1
1127187109490642946,1426115871966179329,1
1127187109490642946,4833269817,1
1127187109490642946,59755245,1
1127187109490642946,1409008188192694274,1
1127187109490642946,3427965893,1
1127187109490642946,529076568,1
1127187109490642946,789075352802951168,1
1127187109490642946,1248703095368044545,1
1127187109490642946,881170836161536000,1
1127187109490642946,1296175625171079168,1
1127187109490642946,1442427618800779264,1
1127187109490642946,2338473817,1
1127187109490642946,1036353024774553601,1
1124214767512633344,3331120762,1
1124214767512633344,472335739,1
1124214767512633344,231655869,1
1124214767512633344,1153180340212707328,1
1124214767512633344,1000433127683248128,1
1124214767512633344,1488821991599751171,1
1124214767512633344,78594413,1
1124214767512633344,942105489604792320,1
1124214767512633344,730300986863042560,1
1124214767512633344,1146428811803799552,1
1124214767512633344,1020566988786192384,1
1124214767512633344,1424053365718360078,1
1124214767512633344,1238546580220915720,1
1124214767512633344,1296379145795010563,1
1124214767512633344,1304163845842370562,1
1124214767512633344,2866939849,1
1124214767512633344,1246747213662949376,1
1124214767512633344,987270518578479105,1
1124214767512633344,1180918760653361152,1
1124214767512633344,1238202949689540611,1
1124214767512633344,1157255626675949568,1
1124214767512633344,1486467649039216649,1
1124214767512633344,285245979,1
1124214767512633344,1059032039280857088,1
1124214767512633344,756572029302833152,1
1124214767512633344,607188335,1
1124214767512633344,744631714010513408,1
1124214767512633344,885127547910070272,1
1124214767512633344,1412746623147458563,1
1124214767512633344,2851622763,1
1124214767512633344,411539090,1
1124214767512633344,4833269817,1
1124214767512633344,2926566147,1
1124214767512633344,1385653032365527041,1
1124214767512633344,633533219,1
1124214767512633344,220225357,1
1124214767512633344,266507115,1
1124214767512633344,561102169,1
1124214767512633344,1482347427772436483,1
1124214767512633344,1482350217311760386,1
1124214767512633344,92609003,1
1124214767512633344,1488575514612744196,1
1124214767512633344,1466644042410872833,1
1124214767512633344,1144280779230461952,1
1124214767512633344,1413820952169824257,1
1124214767512633344,1225116997781946369,1
1124214767512633344,1483017511062884356,1
1124214767512633344,1416402162318553090,1
1124214767512633344,1012750963168415744,1
1124214767512633344,1450444479568269318,1
1124214767512633344,1437026271146520581,1
1124214767512633344,1240417460358197249,1
1124214767512633344,1498990988940959748,1
1124214767512633344,746473801102286848,1
1124214767512633344,2402316589,1
1124214767512633344,1345815939334483968,1
1124214767512633344,1410363338656301058,1
1124214767512633344,23783518,1
1124214767512633344,3104285333,1
1124214767512633344,2690503151,1
1124214767512633344,1683156949,1
1124214767512633344,1381429603,1
1124214767512633344,1025489014227435522,1
1124214767512633344,1645024224,1
1124214767512633344,1016989946958286848,1
1124214767512633344,2772747952,1
1124214767512633344,1477316626768924674,1
1124214767512633344,3309290415,1
1124214767512633344,1402650211323895815,1
1124214767512633344,1395186073840635905,1
1124214767512633344,1208457068698591232,1
1124214767512633344,1505501263554875402,1
1124214767512633344,1484892251348254720,1
1124214767512633344,896041928038526980,1
1124214767512633344,1331129314843234304,1
1124214767512633344,877968869138329601,1
1124214767512633344,1241439533083906051,1
1124214767512633344,719133748093198336,1
1124214767512633344,2903531998,1
1124214767512633344,1017053113470144513,1
1124214767512633344,1356222323251142657,1
1124214767512633344,1291340014320791553,1
1124214767512633344,804041000,1
1124214767512633344,1274408228181417984,1
1124214767512633344,1377149983158202372,1
1124214767512633344,4830939381,1
1124214767512633344,1158904881673101313,1
1124214767512633344,3323583575,1
1124214767512633344,1429154576448593920,1
1124214767512633344,1496911492201000961,1
1124214767512633344,887243892898365440,1
1124214767512633344,1131180187754913793,1
1124214767512633344,1978297818,1
1124214767512633344,2869203165,1
1124214767512633344,761489781381558272,1
1124214767512633344,718789334908936192,1
1124214767512633344,1241435432220532742,1
1124214767512633344,982464824,1
1124214767512633344,934565197423038465,1
1124214767512633344,787774580,1
1124214767512633344,1330502961248808960,1
1124214767512633344,1973019902,1
1124214767512633344,1449080501839568899,1
1124214767512633344,173201205,1
1124214767512633344,1396503374271586308,1
1124214767512633344,1385627302453825538,1
1124214767512633344,912255099061309440,1
1124214767512633344,1034390050786738176,1
1124214767512633344,383479756,1
1124214767512633344,1141940269,1
1124214767512633344,1080373563474018307,1
1124214767512633344,1464278217788096512,1
1124214767512633344,1193889031563698176,1
1124214767512633344,1385513441952247815,1
1124214767512633344,1501489708106403847,1
1124214767512633344,4797404428,1
1124214767512633344,1176003251134709761,1
1124214767512633344,2484109496,1
1124214767512633344,1379077218714980356,1
1124214767512633344,3179712493,1
1124214767512633344,1342930001541423105,1
1124214767512633344,2876756061,1
1124214767512633344,1426115871966179329,1
1124214767512633344,518526220,1
1124214767512633344,1263393503956078592,1
1124214767512633344,2503530636,1
1124214767512633344,1364532864390492161,1
1124214767512633344,452567173,1
1124214767512633344,901402843722256384,1
1124214767512633344,1373374309952073730,1
1124214767512633344,1239951547997605892,1
179629368,832251869665820672,1
179629368,1238546580220915720,1
179629368,4830939381,1
179629368,1148279274,1
179629368,1488821991599751171,1
179629368,266468422,1
951146343761956864,431469216,1
951146343761956864,1498406464943235076,1
951146343761956864,1477316626768924674,1
951146343761956864,42860053,1
951146343761956864,780513666177392640,1
951146343761956864,1289208739099271169,1
951146343761956864,74970152,1
951146343761956864,1125125149169278987,1
951146343761956864,1353036226526404609,1
951146343761956864,980201437866192896,1
951146343761956864,1463486260677267463,1
951146343761956864,1428621933311057926,1
951146343761956864,1491766664060456962,1
951146343761956864,4889420297,1
951146343761956864,1379757121978445824,1
951146343761956864,1375740135271235585,1
1424818951,813033562421231617,1
1318226591147839489,1252648583721095168,1
1318226591147839489,1318226591147839489,1
1318226591147839489,1272451027892125696,1
1685605387,1408023530,1
1685605387,859107610041221125,1
280469704,1409008188192694274,1
280469704,1400717344956162048,1
280469704,1472169121370497024,1
280469704,832251869665820672,1
280469704,116742974,1
280469704,1426115871966179329,1
280469704,1427579403400273951,1
280469704,4688871854,1
280469704,1225431487253753857,1
280469704,1331129314843234304,1
280469704,1394310559957463045,1
719133748093198336,1197498108395114496,1
719133748093198336,123781907,1
719133748093198336,1259890725984047104,1
719133748093198336,3155742868,1
719133748093198336,899307374711799808,1
719133748093198336,1685605387,1
719133748093198336,1208457068698591232,1
719133748093198336,1107658628201357312,1
719133748093198336,116168482,1
719133748093198336,85097998,1
719133748093198336,1426216202351882243,1
719133748093198336,1024915398,1
719133748093198336,954029730814222337,1
719133748093198336,2704015075,1
719133748093198336,1481326338007093250,1
719133748093198336,730300986863042560,1
719133748093198336,1125800648191217667,1
719133748093198336,743016644,1
719133748093198336,1497998906835275778,1
719133748093198336,1428479397682720771,1
719133748093198336,767846490756771840,1
719133748093198336,173201205,1
719133748093198336,1034390050786738176,1
719133748093198336,165708897,1
719133748093198336,977262423701905409,1
719133748093198336,16097514,1
719133748093198336,950011632775847936,1
719133748093198336,68976484,1
719133748093198336,4794840869,1
719133748093198336,1367590421283627008,1
719133748093198336,1512835278,1
719133748093198336,1017053113470144513,1
719133748093198336,2903531998,1
719133748093198336,22829520,1
719133748093198336,112526774,1
719133748093198336,53153646,1
719133748093198336,847420035291242500,1
719133748093198336,3393459063,1
719133748093198336,844560333121441800,1
719133748093198336,1096106681359044608,1
719133748093198336,1228048095738580993,1
719133748093198336,1377299877202382854,1
719133748093198336,1124303191162671104,1
719133748093198336,2385613400,1
719133748093198336,1427675859469676547,1
719133748093198336,1284413393508732934,1
719133748093198336,1497725051596156930,1
719133748093198336,4830939381,1
719133748093198336,282106863,1
719133748093198336,2763842220,1
719133748093198336,953182921908801536,1
719133748093198336,989691710,1
719133748093198336,1356594741140475906,1
719133748093198336,1069602412019810304,1
719133748093198336,1468489125212958721,1
719133748093198336,1056944124715253760,1
719133748093198336,129161583,1
719133748093198336,1263393503956078592,1
719133748093198336,1086251592037421056,1
719133748093198336,49085614,1
719133748093198336,1500228875095314440,1
719133748093198336,4258786649,1
719133748093198336,426611780,1
719133748093198336,2574184782,1
719133748093198336,1492551372801196042,1
719133748093198336,220225357,1
719133748093198336,1172900353228062720,1
1141078874744336385,1498322016365166598,1
1141078874744336385,1353170839362007041,1
1141078874744336385,1505870106978668544,1
1141078874744336385,1497519632315523072,1
1141078874744336385,1498752666373079042,1
1141078874744336385,2889079811,1
1034390050786738176,1187492901393223680,1
1034390050786738176,948243130733735936,1
1034390050786738176,1505471578406109186,1
580026542,1369650912,1
580026542,220063464,1
580026542,429197833,1
580026542,905512344217952257,1
580026542,3293794127,1
112526774,811930217472200710,1
112526774,1213274423064547329,1
4237541680,15344151,1
1364532864390492161,2708393068,1
539988898,1150848342508879883,1
539988898,2981656487,1
539988898,816956918006743042,1
539988898,746363731936968704,1
539988898,3322796338,1
539988898,16337664,1
539988898,1073537634390163457,1
539988898,781143797115809792,1
539988898,756579313147908097,1
539988898,277006619,1
539988898,726807349827125248,1
539988898,1445444252687687685,1
539988898,1481181443489517568,1
539988898,399936146,1
539988898,2876240411,1
539988898,3096416285,1
539988898,1012104127,1
539988898,68717528,1
539988898,826542229632188416,1
539988898,111005820,1
539988898,3259891143,1
539988898,1457446870041645056,1
539988898,1146366476892430336,1
539988898,113075930,1
539988898,1480919319760543751,1
539988898,30204974,1
539988898,2344913904,1
539988898,102371677,1
539988898,830011603202486272,1
539988898,1461432429361643525,1
539988898,999928080536948736,1
539988898,381846876,1
539988898,1103228123729068032,1
539988898,1314257089552936965,1
539988898,1442432809285533701,1
539988898,2568841487,1
539988898,1260852238567735302,1
539988898,765540998487367685,1
539988898,587414782,1
746363731936968704,1428788668412661764,1
746363731936968704,900445582396993536,1
746363731936968704,1491402106623955109,1
746363731936968704,1384533862433398790,1
746363731936968704,1273626541054926848,1
746363731936968704,1135435850307833857,1
746363731936968704,813323412185710592,1
746363731936968704,160812512,1
746363731936968704,954054370341027841,1
746363731936968704,393286435,1
746363731936968704,68717528,1
746363731936968704,757229857591943168,1
746363731936968704,1085618625996824576,1
746363731936968704,3597697463,1
746363731936968704,950545489,1
746363731936968704,30204974,1
746363731936968704,972032904,1
746363731936968704,988210405,1
746363731936968704,1032998148225097728,1
746363731936968704,1411657439188074498,1
746363731936968704,1419906558666944513,1
746363731936968704,1013468811603914752,1
746363731936968704,3381687843,1
746363731936968704,308180604,1
746363731936968704,464201605,1
746363731936968704,1497893480978436099,1
746363731936968704,1423554099195355138,1
746363731936968704,811099651596230656,1
746363731936968704,483106033,1
746363731936968704,591208898,1
746363731936968704,805685321333608448,1
746363731936968704,1146366476892430336,1
746363731936968704,1357450672317358081,1
746363731936968704,2444955927,1
746363731936968704,1233110164804440072,1
746363731936968704,1392814978617446403,1
746363731936968704,1388559824695304199,1
746363731936968704,4849502177,1
746363731936968704,1442432809285533701,1
746363731936968704,1232219389249949697,1
746363731936968704,760546101942480896,1
746363731936968704,4568970738,1
746363731936968704,1067117444156846080,1
746363731936968704,1447176553734025221,1
746363731936968704,231891410,1
746363731936968704,3996416303,1
746363731936968704,1251501020460519424,1
746363731936968704,3322796338,1
746363731936968704,756579313147908097,1
746363731936968704,1350807318708056064,1
746363731936968704,846370791864356864,1
746363731936968704,2208341534,1
746363731936968704,1702625390,1
746363731936968704,1346184496522080257,1
746363731936968704,1473634349576769536,1
746363731936968704,102371677,1
746363731936968704,1734347725,1
746363731936968704,1468940403424600065,1
746363731936968704,1517082150121754624,1
746363731936968704,285323487,1
746363731936968704,966664792923615234,1
746363731936968704,816956918006743042,1
746363731936968704,1658593616,1
746363731936968704,20904061,1
746363731936968704,2721878217,1
746363731936968704,1225121158179311617,1
746363731936968704,731147905252360193,1
746363731936968704,811232692004069376,1
746363731936968704,1465465941970538499,1
746363731936968704,1131370838,1
746363731936968704,1184848228694581248,1
746363731936968704,1182019902015774721,1
746363731936968704,1238432342039027712,1
746363731936968704,2333486199,1
746363731936968704,1254010705,1
746363731936968704,1260482349881573377,1
746363731936968704,1853493385,1
746363731936968704,1655936365,1
746363731936968704,1148543683370934274,1
746363731936968704,1365997566282858497,1
746363731936968704,1360973904043536389,1
746363731936968704,877918955129753604,1
746363731936968704,1368668426902847491,1
746363731936968704,1498411278796210184,1
746363731936968704,82975911,1
746363731936968704,1183266544480071681,1
746363731936968704,97637861,1
746363731936968704,1923034302,1
746363731936968704,819254643670810628,1
746363731936968704,3527746517,1
746363731936968704,83591427,1
746363731936968704,85146341,1
746363731936968704,587469331,1
746363731936968704,901860816009482240,1
746363731936968704,2867113687,1
746363731936968704,1495009361122533376,1
746363731936968704,480705958,1
746363731936968704,1386185861063192576,1
746363731936968704,4851384214,1
746363731936968704,1497662103452364805,1
746363731936968704,1505180635484377093,1
746363731936968704,1373000407857913856,1
746363731936968704,152634357,1
746363731936968704,1410789368,1
746363731936968704,471354658,1
746363731936968704,216616578,1
746363731936968704,1390622829633318916,1
746363731936968704,1415625846161817600,1
746363731936968704,1041751296,1
746363731936968704,1156399123,1
746363731936968704,746298017792299008,1
746363731936968704,1444316194799067140,1
746363731936968704,786635970208759808,1
746363731936968704,1257245638921728000,1
746363731936968704,1334970454935826437,1
746363731936968704,14377850,1
746363731936968704,1281880519693742080,1
746363731936968704,1150848342508879883,1
746363731936968704,755402040398970880,1
746363731936968704,726807349827125248,1
746363731936968704,2767445086,1
746363731936968704,301975565,1
746363731936968704,831181137296887809,1
746363731936968704,41550957,1
746363731936968704,3634753096,1
746363731936968704,391205008,1
746363731936968704,1498752666373079042,1
746363731936968704,764951895513374721,1
746363731936968704,1097629323912245249,1
746363731936968704,1504055730709618691,1
746363731936968704,1493460078,1
746363731936968704,4372024708,1
746363731936968704,1636270584,1
746363731936968704,875343037,1
746363731936968704,21749089,1
746363731936968704,1370672562750038020,1
746363731936968704,1681587410,1
746363731936968704,1349357983336173570,1
746363731936968704,1080161,1
746363731936968704,738594166993625088,1
746363731936968704,1242496151649206273,1
746363731936968704,1200025469476847616,1
746363731936968704,752940202985922560,1
746363731936968704,1394038079472775171,1
746363731936968704,1047018056197840897,1
746363731936968704,830011603202486272,1
746363731936968704,922398725183623168,1
746363731936968704,1267392743585824768,1
746363731936968704,2332118976,1
746363731936968704,1325487756068450308,1
746363731936968704,770018060703072258,1
746363731936968704,1455580396566028299,1
746363731936968704,1082224156857585664,1
746363731936968704,792222973,1
746363731936968704,20973611,1
746363731936968704,1373703358305931269,1
746363731936968704,3309315567,1
746363731936968704,1499121138730950664,1
746363731936968704,1226484021858897921,1
746363731936968704,483725858,1
746363731936968704,821393609958244353,1
746363731936968704,470633689,1
746363731936968704,1461243104556732418,1
746363731936968704,144637420,1
746363731936968704,937014136038404096,1
746363731936968704,708936296450924544,1
746363731936968704,587414782,1
746363731936968704,2157310145,1
746363731936968704,1350732203060322307,1
746363731936968704,964946334,1
746363731936968704,1456947058292690944,1
746363731936968704,243906088,1
746363731936968704,1445810231221669890,1
746363731936968704,882717591424430080,1
746363731936968704,1427702953,1
746363731936968704,1149536064551305216,1
746363731936968704,1316446735376486406,1
746363731936968704,350154446,1
746363731936968704,993067902,1
746363731936968704,1482050296926900224,1
746363731936968704,1048986180870701056,1
746363731936968704,4177658201,1
746363731936968704,3318457029,1
746363731936968704,1182378068,1
746363731936968704,1313452900199346176,1
746363731936968704,4841478245,1
746363731936968704,1081300512652357632,1
746363731936968704,540299562,1
746363731936968704,1598996641,1
746363731936968704,22288580,1
746363731936968704,1266371729997172740,1
746363731936968704,1328050468761776128,1
746363731936968704,976072597778714624,1
746363731936968704,4362067941,1
746363731936968704,1498751690002026498,1
746363731936968704,15278798,1
746363731936968704,42713537,1
746363731936968704,718448731906039808,1
746363731936968704,1504745852543422491,1
746363731936968704,35460844,1
746363731936968704,1399784067206463492,1
746363731936968704,1073608088685568000,1
746363731936968704,427366060,1
746363731936968704,539988898,1
746363731936968704,897038442957295617,1
746363731936968704,617093358,1
746363731936968704,1439695393999228932,1
746363731936968704,417071345,1
746363731936968704,998443096072445952,1
746363731936968704,1457711888620527617,1
746363731936968704,3130775062,1
746363731936968704,1131207793564934144,1
746363731936968704,4861029431,1
746363731936968704,391246112,1
746363731936968704,1451289309424803840,1
746363731936968704,4718576487,1
746363731936968704,796816093,1
746363731936968704,898193366,1
746363731936968704,160495901,1
746363731936968704,2761724508,1
746363731936968704,752977798650851329,1
746363731936968704,41325542,1
746363731936968704,1171104867089289216,1
746363731936968704,2876240411,1
746363731936968704,49930260,1
746363731936968704,2334107695,1
746363731936968704,4351697956,1
746363731936968704,4184712448,1
746363731936968704,1400776028,1
746363731936968704,1287707915193917440,1
746363731936968704,1489948669809938432,1
746363731936968704,1041353311931125760,1
746363731936968704,840349960533086208,1
746363731936968704,21201038,1
746363731936968704,1272859815296094213,1
746363731936968704,1433713918791274498,1
746363731936968704,756555863867985920,1
746363731936968704,90964894,1
746363731936968704,161302782,1
746363731936968704,1513671236,1
746363731936968704,895649556649607168,1
746363731936968704,465473680,1
746363731936968704,1331503239645245441,1
746363731936968704,1601699642,1
746363731936968704,3208795786,1
746363731936968704,858307077953003520,1
746363731936968704,522156046,1
746363731936968704,1343506771319652352,1
746363731936968704,86024476,1
746363731936968704,1263065400897613824,1
746363731936968704,901412150748622848,1
746363731936968704,30869616,1
746363731936968704,859107610041221125,1
746363731936968704,929377551675424769,1
746363731936968704,1073537634390163457,1
746363731936968704,1386239748608507904,1
746363731936968704,1324674579521064961,1
746363731936968704,1084778287673630720,1
746363731936968704,107402608,1
746363731936968704,112558572,1
746363731936968704,1422584243130097666,1
746363731936968704,2785456183,1
746363731936968704,1012104127,1
746363731936968704,1449025289074397185,1
746363731936968704,867856014254759938,1
746363731936968704,978307733794500608,1
746363731936968704,1223685072047542272,1
746363731936968704,453885925,1
746363731936968704,344892426,1
746363731936968704,1213450258434285568,1
746363731936968704,3398461257,1
746363731936968704,2724200325,1
746363731936968704,4376048613,1
746363731936968704,47045927,1
746363731936968704,744503874824830978,1
746363731936968704,1510586596487221250,1
746363731936968704,1346879469680791553,1
746363731936968704,50449112,1
746363731936968704,1455576679129223174,1
746363731936968704,1258732437171064832,1
746363731936968704,1510193088689487878,1
746363731936968704,82987017,1
746363731936968704,68227606,1
746363731936968704,957609770055340032,1
746363731936968704,1434798150108262404,1
746363731936968704,38127054,1
746363731936968704,176981863,1
746363731936968704,73965207,1
746363731936968704,2981656487,1
746363731936968704,2493557755,1
746363731936968704,1386005776242728964,1
746363731936968704,1481181443489517568,1
746363731936968704,1440364119073329155,1
746363731936968704,238718520,1
746363731936968704,1163110141694291968,1
746363731936968704,942849893827334145,1
746363731936968704,41552763,1
746363731936968704,1496972245410926600,1
746363731936968704,1501950551335915520,1
746363731936968704,883775811869978625,1
746363731936968704,1466319896812396546,1
746363731936968704,1487099230510587910,1
746363731936968704,610194645,1
746363731936968704,972137080817115137,1
746363731936968704,42864267,1
746363731936968704,996060980613402625,1
746363731936968704,381846876,1
746363731936968704,1314257089552936965,1
746363731936968704,52386189,1
746363731936968704,1299689982,1
746363731936968704,2966879085,1
3322796338,942849893827334145,1
3322796338,2981656487,1
3322796338,726807349827125248,1
3322796338,1394402096603176962,1
3322796338,792222973,1
3322796338,1399784067206463492,1
3322796338,129006801,1
3322796338,1097629323912245249,1
3322796338,1307616459829522433,1
3322796338,587414782,1
3322796338,1636270584,1
3322796338,1504745852543422491,1
16337664,1185495847750029312,1
16337664,344906735,1
16337664,16337664,1
16337664,1412699474527494150,1
16337664,859549543,1
16337664,1020566988786192384,1
16337664,877968869138329601,1
16337664,2482238072,1
16337664,449917703,1
16337664,4794840869,1
16337664,913770441289949184,1
16337664,1346110178,1
16337664,1002951377230991360,1
16337664,1385916117198196737,1
16337664,1108241310,1
16337664,1373567667676794881,1
16337664,993550418750984195,1
16337664,52016801,1
16337664,319306373,1
16337664,1018228138416005120,1
16337664,4210092389,1
16337664,19769739,1
